,CombinationType,CreateDate,DeliveryMonth,DeliveryYear,EndDelivDate,ExchangeID,ExchangeInstID,ExpireDate,InstLifePhase,InstrumentID,InstrumentName,IsTrading,LongMarginRatio,MaxLimitOrderVolume,MaxMarginSideAlgorithm,MaxMarketOrderVolume,MinLimitOrderVolume,MinMarketOrderVolume,OpenDate,OptionsType,PositionDateType,PositionType,PriceTick,ProductClass,ProductID,ShortMarginRatio,StartDelivDate,StrikePrice,UnderlyingInstrID,UnderlyingMultiple,VolumeMultiple
221,b'0',b'20160303',4.0,2017.0,b'20170404',b'SHFE',b'fu1704',b'20170331',b'1',b'fu1704',b'\xc8\xbc\xc1\xcf\xd3\xcd1704',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20160401',b'\x00',b'1',b'2',1.0,b'1',b'fu',0.2,b'20170403',0.0,b'',0.0,50.0
222,b'0',b'20160407',5.0,2017.0,b'20170504',b'SHFE',b'fu1705',b'20170428',b'1',b'fu1705',b'\xc8\xbc\xc1\xcf\xd3\xcd1705',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20160503',b'\x00',b'1',b'2',1.0,b'1',b'fu',0.2,b'20170503',1.7976931348623157e+308,b'',1.7976931348623157e+308,50.0
223,b'0',b'20160506',6.0,2017.0,b'20170602',b'SHFE',b'fu1706',b'20170531',b'1',b'fu1706',b'\xc8\xbc\xc1\xcf\xd3\xcd1706',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20160601',b'\x00',b'1',b'2',1.0,b'1',b'fu',0.2,b'20170601',1.7976931348623157e+308,b'',1.7976931348623157e+308,50.0
224,b'0',b'20160603',7.0,2017.0,b'20170704',b'SHFE',b'fu1707',b'20170630',b'1',b'fu1707',b'\xc8\xbc\xc1\xcf\xd3\xcd1707',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20160701',b'\x00',b'1',b'2',1.0,b'1',b'fu',0.2,b'20170703',1.7976931348623157e+308,b'',1.7976931348623157e+308,50.0
225,b'0',b'20160705',8.0,2017.0,b'20170802',b'SHFE',b'fu1708',b'20170731',b'1',b'fu1708',b'\xc8\xbc\xc1\xcf\xd3\xcd1708',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20160801',b'\x00',b'1',b'2',1.0,b'1',b'fu',0.2,b'20170801',1.7976931348623157e+308,b'',1.7976931348623157e+308,50.0
226,b'0',b'20160801',9.0,2017.0,b'20170907',b'SHFE',b'fu1709',b'20170831',b'1',b'fu1709',b'\xc8\xbc\xc1\xcf\xd3\xcd1709',1.0,0.2,500.0,b'1',30.0,1.0,1.0,b'20160901',b'\x00',b'1',b'2',1.0,b'1',b'fu',0.2,b'20170901',0.0,b'',0.0,50.0
227,b'0',b'20160901',10.0,2017.0,b'20171013',b'SHFE',b'fu1710',b'20170929',b'1',b'fu1710',b'\xc8\xbc\xc1\xcf\xd3\xcd1710',1.0,0.2,500.0,b'1',30.0,1.0,1.0,b'20161010',b'\x00',b'1',b'2',1.0,b'1',b'fu',0.2,b'20171009',0.0,b'',0.0,50.0
228,b'0',b'20151008',10.0,2016.0,b'20161019',b'SHFE',b'hc1610',b'20161017',b'1',b'hc1610',b'\xc8\xc8\xd4\xfe\xb0\xe51610',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20151016',b'\x00',b'1',b'2',1.0,b'1',b'hc',0.06,b'20161018',1.7976931348623157e+308,b'',1.0,10.0
229,b'0',b'20151106',11.0,2016.0,b'20161117',b'SHFE',b'hc1611',b'20161115',b'1',b'hc1611',b'\xc8\xc8\xd4\xfe\xb0\xe51611',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20151117',b'\x00',b'1',b'2',1.0,b'1',b'hc',0.06,b'20161116',1.7976931348623157e+308,b'',1.0,10.0
230,b'0',b'20151207',12.0,2016.0,b'20161219',b'SHFE',b'hc1612',b'20161215',b'1',b'hc1612',b'\xc8\xc8\xd4\xfe\xb0\xe51612',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20151216',b'\x00',b'1',b'2',1.0,b'1',b'hc',0.06,b'20161216',1.7976931348623157e+308,b'',1.0,10.0
231,b'0',b'20160105',1.0,2017.0,b'20170118',b'SHFE',b'hc1701',b'20170116',b'1',b'hc1701',b'\xc8\xc8\xd4\xfe\xb0\xe51701',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160118',b'\x00',b'1',b'2',1.0,b'1',b'hc',0.06,b'20170117',1.7976931348623157e+308,b'',1.0,10.0
232,b'0',b'20160202',2.0,2017.0,b'20170217',b'SHFE',b'hc1702',b'20170215',b'1',b'hc1702',b'\xc8\xc8\xd4\xfe\xb0\xe51702',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160216',b'\x00',b'1',b'2',1.0,b'1',b'hc',0.06,b'20170216',1.7976931348623157e+308,b'',1.0,10.0
233,b'0',b'20160303',3.0,2017.0,b'20170317',b'SHFE',b'hc1703',b'20170315',b'1',b'hc1703',b'\xc8\xc8\xd4\xfe\xb0\xe51703',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160316',b'\x00',b'1',b'2',1.0,b'1',b'hc',0.06,b'20170316',1.7976931348623157e+308,b'',1.0,10.0
234,b'0',b'20160407',4.0,2017.0,b'20170419',b'SHFE',b'hc1704',b'20170417',b'1',b'hc1704',b'\xc8\xc8\xd4\xfe\xb0\xe51704',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160418',b'\x00',b'1',b'2',1.0,b'1',b'hc',0.06,b'20170418',1.7976931348623157e+308,b'',1.0,10.0
235,b'0',b'20160506',5.0,2017.0,b'20170517',b'SHFE',b'hc1705',b'20170515',b'1',b'hc1705',b'\xc8\xc8\xd4\xfe\xb0\xe51705',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160517',b'\x00',b'1',b'2',1.0,b'1',b'hc',0.06,b'20170516',1.7976931348623157e+308,b'',1.0,10.0
236,b'0',b'20160603',6.0,2017.0,b'20170619',b'SHFE',b'hc1706',b'20170615',b'1',b'hc1706',b'\xc8\xc8\xd4\xfe\xb0\xe51706',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160616',b'\x00',b'1',b'2',1.0,b'1',b'hc',0.06,b'20170616',1.7976931348623157e+308,b'',1.0,10.0
237,b'0',b'20160705',7.0,2017.0,b'20170719',b'SHFE',b'hc1707',b'20170717',b'1',b'hc1707',b'\xc8\xc8\xd4\xfe\xb0\xe51707',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160718',b'\x00',b'1',b'2',1.0,b'1',b'hc',0.06,b'20170718',1.7976931348623157e+308,b'',1.0,10.0
238,b'0',b'20160714',8.0,2017.0,b'20170822',b'SHFE',b'hc1708',b'20170815',b'1',b'hc1708',b'\xc8\xc8\xd4\xfe\xb0\xe51708',1.0,0.06,500.0,b'1',30.0,1.0,1.0,b'20160816',b'\x00',b'1',b'2',1.0,b'1',b'hc',0.06,b'20170816',0.0,b'',0.0,10.0
239,b'0',b'20160816',9.0,2017.0,b'20170922',b'SHFE',b'hc1709',b'20170915',b'1',b'hc1709',b'\xc8\xc8\xd4\xfe\xb0\xe51709',1.0,0.06,500.0,b'1',30.0,1.0,1.0,b'20160920',b'\x00',b'1',b'2',1.0,b'1',b'hc',0.06,b'20170918',0.0,b'',0.0,10.0
240,b'0',b'20151008',10.0,2016.0,b'20161019',b'SHFE',b'ni1610',b'20161017',b'1',b'ni1610',b'\xc4\xf81610',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20151016',b'\x00',b'1',b'2',10.0,b'1',b'ni',0.06999999999999999,b'20161018',1.7976931348623157e+308,b'',1.0,1.0
241,b'0',b'20151106',11.0,2016.0,b'20161117',b'SHFE',b'ni1611',b'20161115',b'1',b'ni1611',b'\xc4\xf81611',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20151117',b'\x00',b'1',b'2',10.0,b'1',b'ni',0.06999999999999999,b'20161116',1.7976931348623157e+308,b'',1.0,1.0
242,b'0',b'20151207',12.0,2016.0,b'20161219',b'SHFE',b'ni1612',b'20161215',b'1',b'ni1612',b'\xc4\xf81612',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20151216',b'\x00',b'1',b'2',10.0,b'1',b'ni',0.06999999999999999,b'20161216',1.7976931348623157e+308,b'',1.0,1.0
243,b'0',b'20160105',1.0,2017.0,b'20170118',b'SHFE',b'ni1701',b'20170116',b'1',b'ni1701',b'\xc4\xf81701',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20160118',b'\x00',b'1',b'2',10.0,b'1',b'ni',0.06999999999999999,b'20170117',1.7976931348623157e+308,b'',1.0,1.0
244,b'0',b'20160202',2.0,2017.0,b'20170217',b'SHFE',b'ni1702',b'20170215',b'1',b'ni1702',b'\xc4\xf81702',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20160216',b'\x00',b'1',b'2',10.0,b'1',b'ni',0.06999999999999999,b'20170216',1.7976931348623157e+308,b'',1.0,1.0
245,b'0',b'20160303',3.0,2017.0,b'20170317',b'SHFE',b'ni1703',b'20170315',b'1',b'ni1703',b'\xc4\xf81703',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20160316',b'\x00',b'1',b'2',10.0,b'1',b'ni',0.06999999999999999,b'20170316',1.7976931348623157e+308,b'',1.0,1.0
246,b'0',b'20160407',4.0,2017.0,b'20170419',b'SHFE',b'ni1704',b'20170417',b'1',b'ni1704',b'\xc4\xf81704',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20160418',b'\x00',b'1',b'2',10.0,b'1',b'ni',0.06999999999999999,b'20170418',1.7976931348623157e+308,b'',1.0,1.0
247,b'0',b'20160506',5.0,2017.0,b'20170517',b'SHFE',b'ni1705',b'20170515',b'1',b'ni1705',b'\xc4\xf81705',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20160517',b'\x00',b'1',b'2',10.0,b'1',b'ni',0.06999999999999999,b'20170516',1.7976931348623157e+308,b'',1.0,1.0
248,b'0',b'20160603',6.0,2017.0,b'20170619',b'SHFE',b'ni1706',b'20170615',b'1',b'ni1706',b'\xc4\xf81706',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20160616',b'\x00',b'1',b'2',10.0,b'1',b'ni',0.06999999999999999,b'20170616',1.7976931348623157e+308,b'',1.0,1.0
249,b'0',b'20160705',7.0,2017.0,b'20170719',b'SHFE',b'ni1707',b'20170717',b'1',b'ni1707',b'\xc4\xf81707',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20160718',b'\x00',b'1',b'2',10.0,b'1',b'ni',0.06999999999999999,b'20170718',1.7976931348623157e+308,b'',1.0,1.0
250,b'0',b'20160714',8.0,2017.0,b'20170822',b'SHFE',b'ni1708',b'20170815',b'1',b'ni1708',b'\xc4\xf81708',1.0,0.06999999999999999,500.0,b'1',30.0,1.0,1.0,b'20160816',b'\x00',b'1',b'2',10.0,b'1',b'ni',0.06999999999999999,b'20170816',0.0,b'',0.0,1.0
251,b'0',b'20160816',9.0,2017.0,b'20170922',b'SHFE',b'ni1709',b'20170915',b'1',b'ni1709',b'\xc4\xf81709',1.0,0.06999999999999999,500.0,b'1',30.0,1.0,1.0,b'20160920',b'\x00',b'1',b'2',10.0,b'1',b'ni',0.06999999999999999,b'20170918',0.0,b'',0.0,1.0
252,b'0',b'20151008',10.0,2016.0,b'20161019',b'SHFE',b'pb1610',b'20161017',b'1',b'pb1610',b'\xc7\xa61610',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20151016',b'\x00',b'1',b'2',5.0,b'1',b'pb',0.05,b'20161018',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
253,b'0',b'20151106',11.0,2016.0,b'20161117',b'SHFE',b'pb1611',b'20161115',b'1',b'pb1611',b'\xc7\xa61611',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20151117',b'\x00',b'1',b'2',5.0,b'1',b'pb',0.05,b'20161116',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
254,b'0',b'20151207',12.0,2016.0,b'20161219',b'SHFE',b'pb1612',b'20161215',b'1',b'pb1612',b'\xc7\xa61612',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20151216',b'\x00',b'1',b'2',5.0,b'1',b'pb',0.05,b'20161216',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
255,b'0',b'20160105',1.0,2017.0,b'20170118',b'SHFE',b'pb1701',b'20170116',b'1',b'pb1701',b'\xc7\xa61701',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20160118',b'\x00',b'1',b'2',5.0,b'1',b'pb',0.05,b'20170117',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
256,b'0',b'20160202',2.0,2017.0,b'20170217',b'SHFE',b'pb1702',b'20170215',b'1',b'pb1702',b'\xc7\xa61702',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20160216',b'\x00',b'1',b'2',5.0,b'1',b'pb',0.05,b'20170216',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
257,b'0',b'20160303',3.0,2017.0,b'20170317',b'SHFE',b'pb1703',b'20170315',b'1',b'pb1703',b'\xc7\xa61703',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20160316',b'\x00',b'1',b'2',5.0,b'1',b'pb',0.05,b'20170316',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
258,b'0',b'20160407',4.0,2017.0,b'20170419',b'SHFE',b'pb1704',b'20170417',b'1',b'pb1704',b'\xc7\xa61704',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20160418',b'\x00',b'1',b'2',5.0,b'1',b'pb',0.05,b'20170418',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
259,b'0',b'20160506',5.0,2017.0,b'20170517',b'SHFE',b'pb1705',b'20170515',b'1',b'pb1705',b'\xc7\xa61705',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20160517',b'\x00',b'1',b'2',5.0,b'1',b'pb',0.05,b'20170516',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
260,b'0',b'20160603',6.0,2017.0,b'20170619',b'SHFE',b'pb1706',b'20170615',b'1',b'pb1706',b'\xc7\xa61706',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20160616',b'\x00',b'1',b'2',5.0,b'1',b'pb',0.05,b'20170616',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
261,b'0',b'20160705',7.0,2017.0,b'20170719',b'SHFE',b'pb1707',b'20170717',b'1',b'pb1707',b'\xc7\xa61707',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20160718',b'\x00',b'1',b'2',5.0,b'1',b'pb',0.05,b'20170718',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
262,b'0',b'20160714',8.0,2017.0,b'20170822',b'SHFE',b'pb1708',b'20170815',b'1',b'pb1708',b'\xc7\xa61708',1.0,0.05,500.0,b'1',30.0,1.0,1.0,b'20160816',b'\x00',b'1',b'2',5.0,b'1',b'pb',0.05,b'20170816',0.0,b'',0.0,5.0
263,b'0',b'20160816',9.0,2017.0,b'20170922',b'SHFE',b'pb1709',b'20170915',b'1',b'pb1709',b'\xc7\xa61709',1.0,0.05,500.0,b'1',30.0,1.0,1.0,b'20160920',b'\x00',b'1',b'2',5.0,b'1',b'pb',0.05,b'20170918',0.0,b'',0.0,5.0
264,b'0',b'20151008',10.0,2016.0,b'20161019',b'SHFE',b'rb1610',b'20161017',b'1',b'rb1610',b'\xc2\xdd\xce\xc6\xb8\xd61610',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20151016',b'\x00',b'1',b'2',1.0,b'1',b'rb',0.06,b'20161018',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
265,b'0',b'20151106',11.0,2016.0,b'20161117',b'SHFE',b'rb1611',b'20161115',b'1',b'rb1611',b'\xc2\xdd\xce\xc6\xb8\xd61611',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20151117',b'\x00',b'1',b'2',1.0,b'1',b'rb',0.06,b'20161116',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
266,b'0',b'20151207',12.0,2016.0,b'20161219',b'SHFE',b'rb1612',b'20161215',b'1',b'rb1612',b'\xc2\xdd\xce\xc6\xb8\xd61612',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20151216',b'\x00',b'1',b'2',1.0,b'1',b'rb',0.06,b'20161216',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
267,b'0',b'20160105',1.0,2017.0,b'20170118',b'SHFE',b'rb1701',b'20170116',b'1',b'rb1701',b'\xc2\xdd\xce\xc6\xb8\xd61701',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160118',b'\x00',b'1',b'2',1.0,b'1',b'rb',0.06,b'20170117',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
268,b'0',b'20160202',2.0,2017.0,b'20170217',b'SHFE',b'rb1702',b'20170215',b'1',b'rb1702',b'\xc2\xdd\xce\xc6\xb8\xd61702',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160216',b'\x00',b'1',b'2',1.0,b'1',b'rb',0.06,b'20170216',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
269,b'0',b'20160303',3.0,2017.0,b'20170317',b'SHFE',b'rb1703',b'20170315',b'1',b'rb1703',b'\xc2\xdd\xce\xc6\xb8\xd61703',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160316',b'\x00',b'1',b'2',1.0,b'1',b'rb',0.06,b'20170316',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
270,b'0',b'20160407',4.0,2017.0,b'20170419',b'SHFE',b'rb1704',b'20170417',b'1',b'rb1704',b'\xc2\xdd\xce\xc6\xb8\xd61704',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160418',b'\x00',b'1',b'2',1.0,b'1',b'rb',0.06,b'20170418',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
271,b'0',b'20160506',5.0,2017.0,b'20170517',b'SHFE',b'rb1705',b'20170515',b'1',b'rb1705',b'\xc2\xdd\xce\xc6\xb8\xd61705',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160517',b'\x00',b'1',b'2',1.0,b'1',b'rb',0.06,b'20170516',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
272,b'0',b'20160603',6.0,2017.0,b'20170619',b'SHFE',b'rb1706',b'20170615',b'1',b'rb1706',b'\xc2\xdd\xce\xc6\xb8\xd61706',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160616',b'\x00',b'1',b'2',1.0,b'1',b'rb',0.06,b'20170616',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
273,b'0',b'20160705',7.0,2017.0,b'20170719',b'SHFE',b'rb1707',b'20170717',b'1',b'rb1707',b'\xc2\xdd\xce\xc6\xb8\xd61707',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160718',b'\x00',b'1',b'2',1.0,b'1',b'rb',0.06,b'20170718',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
274,b'0',b'20160714',8.0,2017.0,b'20170822',b'SHFE',b'rb1708',b'20170815',b'1',b'rb1708',b'\xc2\xdd\xce\xc6\xb8\xd61708',1.0,0.06,500.0,b'1',30.0,1.0,1.0,b'20160816',b'\x00',b'1',b'2',1.0,b'1',b'rb',0.06,b'20170816',0.0,b'',0.0,10.0
275,b'0',b'20160816',9.0,2017.0,b'20170922',b'SHFE',b'rb1709',b'20170915',b'1',b'rb1709',b'\xc2\xdd\xce\xc6\xb8\xd61709',1.0,0.06,500.0,b'1',30.0,1.0,1.0,b'20160920',b'\x00',b'1',b'2',1.0,b'1',b'rb',0.06,b'20170918',0.0,b'',0.0,10.0
276,b'0',b'20151008',10.0,2016.0,b'20161019',b'SHFE',b'ru1610',b'20161017',b'1',b'ru1610',b'\xcc\xec\xc8\xbb\xcf\xf0\xbd\xba1610',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20151016',b'\x00',b'1',b'2',5.0,b'1',b'ru',0.08,b'20161018',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
277,b'0',b'20151106',11.0,2016.0,b'20161117',b'SHFE',b'ru1611',b'20161115',b'1',b'ru1611',b'\xcc\xec\xc8\xbb\xcf\xf0\xbd\xba1611',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20151117',b'\x00',b'1',b'2',5.0,b'1',b'ru',0.08,b'20161116',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
278,b'0',b'20160105',1.0,2017.0,b'20170118',b'SHFE',b'ru1701',b'20170116',b'1',b'ru1701',b'\xcc\xec\xc8\xbb\xcf\xf0\xbd\xba1701',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20160118',b'\x00',b'1',b'2',5.0,b'1',b'ru',0.08,b'20170117',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
279,b'0',b'20160303',3.0,2017.0,b'20170317',b'SHFE',b'ru1703',b'20170315',b'1',b'ru1703',b'\xcc\xec\xc8\xbb\xcf\xf0\xbd\xba1703',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20160316',b'\x00',b'1',b'2',5.0,b'1',b'ru',0.08,b'20170316',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
280,b'0',b'20160407',4.0,2017.0,b'20170419',b'SHFE',b'ru1704',b'20170417',b'1',b'ru1704',b'\xcc\xec\xc8\xbb\xcf\xf0\xbd\xba1704',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20160418',b'\x00',b'1',b'2',5.0,b'1',b'ru',0.08,b'20170418',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
281,b'0',b'20160506',5.0,2017.0,b'20170517',b'SHFE',b'ru1705',b'20170515',b'1',b'ru1705',b'\xcc\xec\xc8\xbb\xcf\xf0\xbd\xba1705',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20160517',b'\x00',b'1',b'2',5.0,b'1',b'ru',0.08,b'20170516',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
282,b'0',b'20160603',6.0,2017.0,b'20170619',b'SHFE',b'ru1706',b'20170615',b'1',b'ru1706',b'\xcc\xec\xc8\xbb\xcf\xf0\xbd\xba1706',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20160616',b'\x00',b'1',b'2',5.0,b'1',b'ru',0.08,b'20170616',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
283,b'0',b'20160705',7.0,2017.0,b'20170719',b'SHFE',b'ru1707',b'20170717',b'1',b'ru1707',b'\xcc\xec\xc8\xbb\xcf\xf0\xbd\xba1707',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20160718',b'\x00',b'1',b'2',5.0,b'1',b'ru',0.08,b'20170718',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
284,b'0',b'20160714',8.0,2017.0,b'20170822',b'SHFE',b'ru1708',b'20170815',b'1',b'ru1708',b'\xcc\xec\xc8\xbb\xcf\xf0\xbd\xba1708',1.0,0.08,500.0,b'1',30.0,1.0,1.0,b'20160816',b'\x00',b'1',b'2',5.0,b'1',b'ru',0.08,b'20170816',0.0,b'',0.0,10.0
285,b'0',b'20160816',9.0,2017.0,b'20170922',b'SHFE',b'ru1709',b'20170915',b'1',b'ru1709',b'\xcc\xec\xc8\xbb\xcf\xf0\xbd\xba1709',1.0,0.08,500.0,b'1',30.0,1.0,1.0,b'20160920',b'\x00',b'1',b'2',5.0,b'1',b'ru',0.08,b'20170918',0.0,b'',0.0,10.0
286,b'0',b'20151008',10.0,2016.0,b'20161019',b'SHFE',b'sn1610',b'20161017',b'1',b'sn1610',b'\xce\xfd1610',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20151016',b'\x00',b'1',b'2',10.0,b'1',b'sn',0.05,b'20161018',1.7976931348623157e+308,b'',1.0,1.0
287,b'0',b'20151106',11.0,2016.0,b'20161117',b'SHFE',b'sn1611',b'20161115',b'1',b'sn1611',b'\xce\xfd1611',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20151117',b'\x00',b'1',b'2',10.0,b'1',b'sn',0.05,b'20161116',1.7976931348623157e+308,b'',1.0,1.0
288,b'0',b'20151207',12.0,2016.0,b'20161219',b'SHFE',b'sn1612',b'20161215',b'1',b'sn1612',b'\xce\xfd1612',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20151216',b'\x00',b'1',b'2',10.0,b'1',b'sn',0.05,b'20161216',1.7976931348623157e+308,b'',1.0,1.0
289,b'0',b'20160105',1.0,2017.0,b'20170118',b'SHFE',b'sn1701',b'20170116',b'1',b'sn1701',b'\xce\xfd1701',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20160118',b'\x00',b'1',b'2',10.0,b'1',b'sn',0.05,b'20170117',1.7976931348623157e+308,b'',1.0,1.0
290,b'0',b'20160202',2.0,2017.0,b'20170217',b'SHFE',b'sn1702',b'20170215',b'1',b'sn1702',b'\xce\xfd1702',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20160216',b'\x00',b'1',b'2',10.0,b'1',b'sn',0.05,b'20170216',1.7976931348623157e+308,b'',1.0,1.0
291,b'0',b'20160303',3.0,2017.0,b'20170317',b'SHFE',b'sn1703',b'20170315',b'1',b'sn1703',b'\xce\xfd1703',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20160316',b'\x00',b'1',b'2',10.0,b'1',b'sn',0.05,b'20170316',1.7976931348623157e+308,b'',1.0,1.0
292,b'0',b'20160407',4.0,2017.0,b'20170419',b'SHFE',b'sn1704',b'20170417',b'1',b'sn1704',b'\xce\xfd1704',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20160418',b'\x00',b'1',b'2',10.0,b'1',b'sn',0.05,b'20170418',1.7976931348623157e+308,b'',1.0,1.0
293,b'0',b'20160506',5.0,2017.0,b'20170517',b'SHFE',b'sn1705',b'20170515',b'1',b'sn1705',b'\xce\xfd1705',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20160517',b'\x00',b'1',b'2',10.0,b'1',b'sn',0.05,b'20170516',1.7976931348623157e+308,b'',1.0,1.0
294,b'0',b'20160603',6.0,2017.0,b'20170619',b'SHFE',b'sn1706',b'20170615',b'1',b'sn1706',b'\xce\xfd1706',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20160616',b'\x00',b'1',b'2',10.0,b'1',b'sn',0.05,b'20170616',1.7976931348623157e+308,b'',1.0,1.0
295,b'0',b'20160705',7.0,2017.0,b'20170719',b'SHFE',b'sn1707',b'20170717',b'1',b'sn1707',b'\xce\xfd1707',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20160718',b'\x00',b'1',b'2',10.0,b'1',b'sn',0.05,b'20170718',1.7976931348623157e+308,b'',1.0,1.0
296,b'0',b'20160714',8.0,2017.0,b'20170822',b'SHFE',b'sn1708',b'20170815',b'1',b'sn1708',b'\xce\xfd1708',1.0,0.05,500.0,b'1',30.0,1.0,1.0,b'20160816',b'\x00',b'1',b'2',10.0,b'1',b'sn',0.05,b'20170816',0.0,b'',0.0,1.0
297,b'0',b'20160816',9.0,2017.0,b'20170922',b'SHFE',b'sn1709',b'20170915',b'1',b'sn1709',b'\xce\xfd1709',1.0,0.05,500.0,b'1',30.0,1.0,1.0,b'20160920',b'\x00',b'1',b'2',10.0,b'1',b'sn',0.05,b'20170918',0.0,b'',0.0,1.0
