,CombinationType,CreateDate,DeliveryMonth,DeliveryYear,EndDelivDate,ExchangeID,ExchangeInstID,ExpireDate,InstLifePhase,InstrumentID,InstrumentName,IsTrading,LongMarginRatio,MaxLimitOrderVolume,MaxMarginSideAlgorithm,MaxMarketOrderVolume,MinLimitOrderVolume,MinMarketOrderVolume,OpenDate,OptionsType,PositionDateType,PositionType,PriceTick,ProductClass,ProductID,ShortMarginRatio,StartDelivDate,StrikePrice,UnderlyingInstrID,UnderlyingMultiple,VolumeMultiple
150,b'0',b'20150902',9.0,2016.0,b'20160921',b'SHFE',b'zn1609',b'20160919',b'1',b'zn1609',b'\xd0\xbf1609',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20150916',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20160920',0.0,b'',0.0,5.0
151,b'0',b'20151008',10.0,2016.0,b'20161019',b'SHFE',b'zn1610',b'20161017',b'1',b'zn1610',b'\xd0\xbf1610',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20151016',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20161018',1.7976931348623157e+308,b'',1.0,5.0
152,b'0',b'20151106',11.0,2016.0,b'20161117',b'SHFE',b'zn1611',b'20161115',b'1',b'zn1611',b'\xd0\xbf1611',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20151117',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20161116',1.7976931348623157e+308,b'',1.0,5.0
153,b'0',b'20151207',12.0,2016.0,b'20161219',b'SHFE',b'zn1612',b'20161215',b'1',b'zn1612',b'\xd0\xbf1612',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20151216',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20161216',1.7976931348623157e+308,b'',1.0,5.0
154,b'0',b'20151216',1.0,2017.0,b'20170123',b'SHFE',b'zn1701',b'20170116',b'1',b'zn1701',b'\xd0\xbf1701',1.0,0.06,500.0,b'1',30.0,1.0,1.0,b'20160118',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170117',0.0,b'',0.0,5.0
155,b'0',b'20160114',2.0,2017.0,b'20170222',b'SHFE',b'zn1702',b'20170215',b'1',b'zn1702',b'\xd0\xbf1702',1.0,0.06,500.0,b'1',30.0,1.0,1.0,b'20160216',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170216',0.0,b'',0.0,5.0
156,b'0',b'20160205',3.0,2017.0,b'20170322',b'SHFE',b'zn1703',b'20170315',b'1',b'zn1703',b'\xd0\xbf1703',1.0,0.06,500.0,b'1',30.0,1.0,1.0,b'20160316',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170316',0.0,b'',0.0,5.0
157,b'0',b'20160316',4.0,2017.0,b'20170424',b'SHFE',b'zn1704',b'20170417',b'1',b'zn1704',b'\xd0\xbf1704',1.0,0.06,500.0,b'1',30.0,1.0,1.0,b'20160418',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170418',0.0,b'',0.0,5.0
158,b'0',b'20160414',5.0,2017.0,b'20170522',b'SHFE',b'zn1705',b'20170515',b'1',b'zn1705',b'\xd0\xbf1705',1.0,0.06,500.0,b'1',30.0,1.0,1.0,b'20160517',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170516',0.0,b'',0.0,5.0
159,b'0',b'20160516',6.0,2017.0,b'20170622',b'SHFE',b'zn1706',b'20170615',b'1',b'zn1706',b'\xd0\xbf1706',1.0,0.06,500.0,b'1',30.0,1.0,1.0,b'20160616',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170616',0.0,b'',0.0,5.0
160,b'0',b'20160615',7.0,2017.0,b'20170724',b'SHFE',b'zn1707',b'20170717',b'1',b'zn1707',b'\xd0\xbf1707',1.0,0.06,500.0,b'1',30.0,1.0,1.0,b'20160718',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170718',0.0,b'',0.0,5.0
161,b'0',b'20151106',11.0,2016.0,b'20161117',b'SHFE',b'al1611',b'20161115',b'1',b'al1611',b'\xc2\xc11611',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20151117',b'\x00',b'1',b'2',5.0,b'1',b'al',0.05,b'20161116',1.7976931348623157e+308,b'',1.0,5.0
162,b'0',b'20150305',3.0,2017.0,b'20170316',b'SHFE',b'bu1703',b'20170315',b'1',b'bu1703',b'\xc1\xa4\xc7\xe01703',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20150317',b'\x00',b'1',b'2',2.0,b'1',b'bu',0.06999999999999999,b'20170315',1.7976931348623157e+308,b'',1.0,10.0
163,b'0',b'20150702',1.0,2017.0,b'20170115',b'CZCE',b'SR701',b'20170113',b'1',b'SR701',b'\xb0\xd7\xc9\xb0\xcc\xc7701',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20150715',b'\x00',b'2',b'2',1.0,b'1',b'SR',0.05,b'20170114',0.0,b'',0.0,10.0
164,b'0',b'20140903',9.0,2016.0,b'20160921',b'SHFE',b'bu1609',b'20160919',b'1',b'bu1609',b'\xc1\xa4\xc7\xe01609',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20140916',b'\x00',b'1',b'2',2.0,b'1',b'bu',0.06999999999999999,b'20160920',0.0,b'',1.0,10.0
165,b'0',b'20150306',9.0,2016.0,b'20160916',b'DCE',b'a1609',b'20160914',b'1',b'a1609',b'\xbb\xc6\xb4\xf3\xb6\xb91\xba\xc51609',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20150316',b'\x00',b'2',b'2',1.0,b'1',b'a',0.05,b'20160915',1.7976931348623157e+308,b'',1.0,10.0
166,b'0',b'20150305',9.0,2016.0,b'20160916',b'CZCE',b'SR609',b'20160914',b'1',b'SR609',b'\xb0\xd7\xc9\xb0\xcc\xc7609',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20150316',b'\x00',b'2',b'2',1.0,b'1',b'SR',0.05,b'20160915',1.7976931348623157e+308,b'',1.0,10.0
167,b'0',b'20150706',1.0,2017.0,b'20170114',b'DCE',b'a1701',b'20170113',b'1',b'a1701',b'\xbb\xc6\xb4\xf3\xb6\xb91\xba\xc51701',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20150715',b'\x00',b'2',b'2',1.0,b'1',b'a',0.05,b'20170113',1.7976931348623157e+308,b'',1.0,10.0
168,b'0',b'20151008',11.0,2016.0,b'20161102',b'SHFE',b'fu1611',b'20161031',b'1',b'fu1611',b'\xc8\xbc\xc1\xcf\xd3\xcd1611',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20151102',b'\x00',b'1',b'2',1.0,b'1',b'fu',0.2,b'20161101',1.7976931348623157e+308,b'',1.0,50.0
169,b'0',b'20150805',8.0,2016.0,b'20160814',b'CZCE',b'RM608',b'20160812',b'1',b'RM608',b'\xb2\xcb\xd7\xd1\xc6\xc9608',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20150817',b'\x00',b'2',b'2',1.0,b'1',b'RM',0.05,b'20160813',1.7976931348623157e+308,b'',1.0,10.0
170,b'0',b'20150805',8.0,2016.0,b'20160814',b'CZCE',b'MA608',b'20160812',b'1',b'MA608',b'\xbc\xd7\xb4\xbcMA608',1.0,0.06999999999999999,1000.0,b'0',200.0,1.0,1.0,b'20150817',b'\x00',b'2',b'2',1.0,b'1',b'MA',0.06999999999999999,b'20160813',1.7976931348623157e+308,b'',1.0,10.0
171,b'0',b'20150805',8.0,2016.0,b'20160814',b'CZCE',b'SF608',b'20160812',b'1',b'SF608',b'\xb9\xe8\xcc\xfa608',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20150817',b'\x00',b'2',b'2',2.0,b'1',b'SF',0.05,b'20160813',1.7976931348623157e+308,b'',1.0,5.0
172,b'0',b'20150805',8.0,2016.0,b'20160814',b'CZCE',b'SM608',b'20160812',b'1',b'SM608',b'\xc3\xcc\xb9\xe8608',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20150817',b'\x00',b'2',b'2',2.0,b'1',b'SM',0.05,b'20160813',1.7976931348623157e+308,b'',1.0,5.0
173,b'0',b'20150806',8.0,2016.0,b'20160813',b'DCE',b'bb1608',b'20160812',b'1',b'bb1608',b'\xbd\xba\xba\xcf\xb0\xe51608',1.0,0.2,1000.0,b'0',1000.0,1.0,1.0,b'20150817',b'\x00',b'2',b'2',0.05,b'1',b'bb',0.2,b'20160812',0.0,b'',0.0,500.0
174,b'0',b'20150806',8.0,2016.0,b'20160813',b'DCE',b'i1608',b'20160812',b'1',b'i1608',b'\xcc\xfa\xbf\xf3\xca\xaf1608',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20150817',b'\x00',b'2',b'2',0.5,b'1',b'i',0.05,b'20160812',1.7976931348623157e+308,b'',1.0,100.0
175,b'0',b'20150806',8.0,2016.0,b'20160813',b'DCE',b'j1608',b'20160812',b'1',b'j1608',b'\xbd\xb9\xcc\xbf1608',1.0,0.05,500.0,b'0',500.0,1.0,1.0,b'20150817',b'\x00',b'2',b'2',0.5,b'1',b'j',0.05,b'20160812',1.7976931348623157e+308,b'',1.0,100.0
176,b'0',b'20150806',8.0,2016.0,b'20160813',b'DCE',b'l1608',b'20160812',b'1',b'l1608',b'\xbe\xdb\xd2\xd2\xcf\xa91608',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20150817',b'\x00',b'2',b'2',5.0,b'1',b'l',0.05,b'20160812',1.7976931348623157e+308,b'',1.0,5.0
177,b'0',b'20150805',8.0,2016.0,b'20160814',b'CZCE',b'FG608',b'20160812',b'1',b'FG608',b'\xb2\xa3\xc1\xa7608',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20150817',b'\x00',b'2',b'2',1.0,b'1',b'FG',0.05,b'20160813',1.7976931348623157e+308,b'',1.0,20.0
178,b'0',b'20150806',8.0,2016.0,b'20160813',b'DCE',b'm1608',b'20160812',b'1',b'm1608',b'\xb6\xb9\xc6\xc91608',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20150817',b'\x00',b'2',b'2',1.0,b'1',b'm',0.05,b'20160812',1.7976931348623157e+308,b'',1.0,10.0
179,b'0',b'20150805',8.0,2016.0,b'20160814',b'CZCE',b'RS608',b'20160812',b'1',b'RS608',b'\xd3\xcd\xb2\xcb\xd7\xd1608',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20150817',b'\x00',b'2',b'2',1.0,b'1',b'RS',0.05,b'20160813',1.7976931348623157e+308,b'',1.0,10.0
180,b'0',b'20150806',8.0,2016.0,b'20160813',b'DCE',b'fb1608',b'20160812',b'1',b'fb1608',b'\xcf\xcb\xce\xac\xb0\xe51608',1.0,0.2,1000.0,b'0',1000.0,1.0,1.0,b'20150817',b'\x00',b'2',b'2',0.05,b'1',b'fb',0.2,b'20160812',1.7976931348623157e+308,b'',1.0,500.0
181,b'0',b'20150806',8.0,2016.0,b'20160813',b'DCE',b'jm1608',b'20160812',b'1',b'jm1608',b'\xbd\xb9\xc3\xba1608',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20150817',b'\x00',b'2',b'2',0.5,b'1',b'jm',0.05,b'20160812',1.7976931348623157e+308,b'',1.0,60.0
182,b'0',b'20150806',8.0,2016.0,b'20160813',b'DCE',b'p1608',b'20160812',b'1',b'p1608',b'\xd7\xd8\xe9\xb5\xd3\xcd1608',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20150817',b'\x00',b'2',b'2',2.0,b'1',b'p',0.05,b'20160812',0.0,b'',0.0,10.0
183,b'0',b'20150806',8.0,2016.0,b'20160813',b'DCE',b'v1608',b'20160812',b'1',b'v1608',b'\xbe\xdb\xc2\xc8\xd2\xd2\xcf\xa91608',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20150817',b'\x00',b'2',b'2',5.0,b'1',b'v',0.05,b'20160812',1.7976931348623157e+308,b'',1.0,5.0
184,b'0',b'20150806',8.0,2016.0,b'20160813',b'DCE',b'y1608',b'20160812',b'1',b'y1608',b'\xb6\xb9\xd3\xcd1608',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20150817',b'\x00',b'2',b'2',2.0,b'1',b'y',0.05,b'20160812',1.7976931348623157e+308,b'',1.0,10.0
185,b'0',b'20150805',8.0,2016.0,b'20160814',b'CZCE',b'TA608',b'20160812',b'1',b'TA608',b'\xbb\xaf\xcf\xcb608',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20150817',b'\x00',b'2',b'2',2.0,b'1',b'TA',0.05,b'20160813',1.7976931348623157e+308,b'',1.0,5.0
186,b'0',b'20150806',8.0,2016.0,b'20160813',b'DCE',b'pp1608',b'20160812',b'1',b'pp1608',b'\xbe\xdb\xb1\xfb\xcf\xa91608',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20150817',b'\x00',b'2',b'2',1.0,b'1',b'pp',0.05,b'20160812',1.7976931348623157e+308,b'',1.0,5.0
187,b'0',b'20150706',8.0,2016.0,b'20160817',b'SHFE',b'au1608',b'20160815',b'1',b'au1608',b'\xbb\xc6\xbd\xf01608',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20150716',b'\x00',b'1',b'2',0.05,b'1',b'au',0.06,b'20160816',1.7976931348623157e+308,b'',1.0,1000.0
188,b'0',b'20150807',8.0,2016.0,b'20160817',b'SHFE',b'cu1608',b'20160815',b'1',b'cu1608',b'\xcd\xad1608',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20150818',b'\x00',b'1',b'2',10.0,b'1',b'cu',0.08,b'20160816',1.7976931348623157e+308,b'',1.0,5.0
189,b'0',b'20150807',8.0,2016.0,b'20160817',b'SHFE',b'al1608',b'20160815',b'1',b'al1608',b'\xc2\xc11608',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20150818',b'\x00',b'1',b'2',5.0,b'1',b'al',0.05,b'20160816',1.7976931348623157e+308,b'',1.0,5.0
190,b'0',b'20150807',8.0,2016.0,b'20160817',b'SHFE',b'zn1608',b'20160815',b'1',b'zn1608',b'\xd0\xbf1608',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20150818',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20160816',1.7976931348623157e+308,b'',1.0,5.0
191,b'0',b'20150807',8.0,2016.0,b'20160817',b'SHFE',b'ni1608',b'20160815',b'1',b'ni1608',b'\xc4\xf81608',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20150818',b'\x00',b'1',b'2',10.0,b'1',b'ni',0.06999999999999999,b'20160816',1.7976931348623157e+308,b'',1.0,1.0
192,b'0',b'20150807',8.0,2016.0,b'20160817',b'SHFE',b'ag1608',b'20160815',b'1',b'ag1608',b'\xb0\xd7\xd2\xf81608',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20150818',b'\x00',b'1',b'2',1.0,b'1',b'ag',0.08,b'20160816',1.7976931348623157e+308,b'',1.0,15.0
193,b'0',b'20150605',6.0,2017.0,b'20170619',b'SHFE',b'bu1706',b'20170615',b'1',b'bu1706',b'\xc1\xa4\xc7\xe01706',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20150616',b'\x00',b'1',b'2',2.0,b'1',b'bu',0.06999999999999999,b'20170616',0.0,b'',0.0,10.0
194,b'0',b'20150807',8.0,2016.0,b'20160817',b'SHFE',b'wr1608',b'20160815',b'1',b'wr1608',b'\xcf\xdf\xb2\xc41608',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20150818',b'\x00',b'1',b'2',1.0,b'1',b'wr',0.2,b'20160816',1.7976931348623157e+308,b'',1.0,10.0
195,b'0',b'20141203',12.0,2016.0,b'20161216',b'SHFE',b'bu1612',b'20161215',b'1',b'bu1612',b'\xc1\xa4\xc7\xe01612',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20141216',b'\x00',b'1',b'2',2.0,b'1',b'bu',0.06999999999999999,b'20161215',1.7976931348623157e+308,b'',1.0,10.0
196,b'0',b'20150508',11.0,2016.0,b'20161116',b'CZCE',b'SR611',b'20161114',b'1',b'SR611',b'\xb0\xd7\xc9\xb0\xcc\xc7611',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20150518',b'\x00',b'2',b'2',1.0,b'1',b'SR',0.05,b'20161115',0.0,b'',0.0,10.0
197,b'0',b'20150706',8.0,2016.0,b'20160802',b'SHFE',b'fu1608',b'20160729',b'1',b'fu1608',b'\xc8\xbc\xc1\xcf\xd3\xcd1608',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20150803',b'\x00',b'1',b'2',1.0,b'1',b'fu',0.2,b'20160801',0.0,b'',0.0,50.0
198,b'0',b'20150902',10.0,2016.0,b'20161002',b'SHFE',b'fu1610',b'20160930',b'1',b'fu1610',b'\xc8\xbc\xc1\xcf\xd3\xcd1610',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20151008',b'\x00',b'1',b'2',1.0,b'1',b'fu',0.2,b'20161001',1.7976931348623157e+308,b'',1.0,50.0
199,b'0',b'20151106',11.0,2016.0,b'20161117',b'SHFE',b'cu1611',b'20161115',b'1',b'cu1611',b'\xcd\xad1611',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20151117',b'\x00',b'1',b'2',10.0,b'1',b'cu',0.08,b'20161116',1.7976931348623157e+308,b'',1.0,5.0
200,b'0',b'20151106',11.0,2016.0,b'20161117',b'SHFE',b'wr1611',b'20161115',b'1',b'wr1611',b'\xcf\xdf\xb2\xc41611',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20151117',b'\x00',b'1',b'2',1.0,b'1',b'wr',0.2,b'20161116',1.7976931348623157e+308,b'',1.0,10.0
201,b'0',b'20151106',11.0,2016.0,b'20161117',b'SHFE',b'pb1611',b'20161115',b'1',b'pb1611',b'\xc7\xa61611',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20151117',b'\x00',b'1',b'2',5.0,b'1',b'pb',0.05,b'20161116',1.7976931348623157e+308,b'',1.0,5.0
202,b'0',b'20151106',11.0,2016.0,b'20161117',b'SHFE',b'zn1611',b'20161115',b'1',b'zn1611',b'\xd0\xbf1611',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20151117',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20161116',1.7976931348623157e+308,b'',1.0,5.0
203,b'0',b'20151106',12.0,2016.0,b'20161219',b'SHFE',b'au1612',b'20161215',b'1',b'au1612',b'\xbb\xc6\xbd\xf01612',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20151117',b'\x00',b'1',b'2',0.05,b'1',b'au',0.06,b'20161216',1.7976931348623157e+308,b'',1.0,1000.0
204,b'0',b'20150907',9.0,2016.0,b'20160915',b'DCE',b'c1609',b'20160914',b'1',b'c1609',b'\xbb\xc6\xd3\xf1\xc3\xd71609',1.0,0.05,2000.0,b'0',2000.0,1.0,1.0,b'20150917',b'\x00',b'2',b'2',1.0,b'1',b'c',0.05,b'20160914',1.7976931348623157e+308,b'',1.0,10.0
205,b'0',b'20150907',9.0,2016.0,b'20160915',b'DCE',b'fb1609',b'20160914',b'1',b'fb1609',b'\xcf\xcb\xce\xac\xb0\xe51609',1.0,0.2,1000.0,b'0',1000.0,1.0,1.0,b'20150917',b'\x00',b'2',b'2',0.05,b'1',b'fb',0.2,b'20160914',1.7976931348623157e+308,b'',1.0,500.0
206,b'0',b'20150907',9.0,2016.0,b'20160915',b'DCE',b'i1609',b'20160914',b'1',b'i1609',b'\xcc\xfa\xbf\xf3\xca\xaf1609',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20150917',b'\x00',b'2',b'2',0.5,b'1',b'i',0.05,b'20160914',1.7976931348623157e+308,b'',1.0,100.0
207,b'0',b'20150907',9.0,2016.0,b'20160915',b'DCE',b'j1609',b'20160914',b'1',b'j1609',b'\xbd\xb9\xcc\xbf1609',1.0,0.05,500.0,b'0',500.0,1.0,1.0,b'20150917',b'\x00',b'2',b'2',0.5,b'1',b'j',0.05,b'20160914',1.7976931348623157e+308,b'',1.0,100.0
208,b'0',b'20150907',9.0,2016.0,b'20160915',b'DCE',b'jd1609',b'20160914',b'1',b'jd1609',b'\xcf\xca\xbc\xa6\xb5\xb01609',1.0,0.08,300.0,b'0',300.0,1.0,1.0,b'20150917',b'\x00',b'2',b'2',1.0,b'1',b'jd',0.08,b'20160914',1.7976931348623157e+308,b'',1.0,10.0
209,b'0',b'20150907',9.0,2016.0,b'20160915',b'DCE',b'jm1609',b'20160914',b'1',b'jm1609',b'\xbd\xb9\xc3\xba1609',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20150917',b'\x00',b'2',b'2',0.5,b'1',b'jm',0.05,b'20160914',1.7976931348623157e+308,b'',1.0,60.0
210,b'0',b'20150507',11.0,2016.0,b'20161115',b'DCE',b'a1611',b'20161114',b'1',b'a1611',b'\xbb\xc6\xb4\xf3\xb6\xb91\xba\xc51611',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20150518',b'\x00',b'2',b'2',1.0,b'1',b'a',0.05,b'20161114',1.7976931348623157e+308,b'',1.0,10.0
211,b'0',b'20150901',9.0,2016.0,b'20160909',b'CZCE',b'ZC609',b'20160907',b'1',b'ZC609',b'\xb6\xaf\xc1\xa6\xc3\xbaZC609',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20150910',b'\x00',b'2',b'2',0.2,b'1',b'ZC',0.05,b'20160908',1.7976931348623157e+308,b'',1.0,100.0
212,b'0',b'20151203',12.0,2016.0,b'20161209',b'CZCE',b'ZC612',b'20161207',b'1',b'ZC612',b'\xb6\xaf\xc1\xa6\xc3\xbaZC612',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20151208',b'\x00',b'2',b'2',0.2,b'1',b'ZC',0.05,b'20161208',0.0,b'',0.0,100.0
213,b'0',b'20151207',12.0,2016.0,b'20161219',b'SHFE',b'al1612',b'20161215',b'1',b'al1612',b'\xc2\xc11612',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20151216',b'\x00',b'1',b'2',5.0,b'1',b'al',0.05,b'20161216',1.7976931348623157e+308,b'',1.0,5.0
214,b'0',b'20151207',12.0,2016.0,b'20161219',b'SHFE',b'cu1612',b'20161215',b'1',b'cu1612',b'\xcd\xad1612',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20151216',b'\x00',b'1',b'2',10.0,b'1',b'cu',0.08,b'20161216',1.7976931348623157e+308,b'',1.0,5.0
215,b'0',b'20151207',12.0,2016.0,b'20161219',b'SHFE',b'pb1612',b'20161215',b'1',b'pb1612',b'\xc7\xa61612',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20151216',b'\x00',b'1',b'2',5.0,b'1',b'pb',0.05,b'20161216',1.7976931348623157e+308,b'',1.0,5.0
216,b'0',b'20151207',12.0,2016.0,b'20161219',b'SHFE',b'rb1612',b'20161215',b'1',b'rb1612',b'\xc2\xdd\xce\xc6\xb8\xd61612',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20151216',b'\x00',b'1',b'2',1.0,b'1',b'rb',0.06,b'20161216',1.7976931348623157e+308,b'',1.0,10.0
217,b'0',b'20151207',12.0,2016.0,b'20161219',b'SHFE',b'ni1612',b'20161215',b'1',b'ni1612',b'\xc4\xf81612',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20151216',b'\x00',b'1',b'2',10.0,b'1',b'ni',0.06999999999999999,b'20161216',1.7976931348623157e+308,b'',1.0,1.0
218,b'0',b'20151207',12.0,2016.0,b'20161219',b'SHFE',b'sn1612',b'20161215',b'1',b'sn1612',b'\xce\xfd1612',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20151216',b'\x00',b'1',b'2',10.0,b'1',b'sn',0.05,b'20161216',1.7976931348623157e+308,b'',1.0,1.0
219,b'0',b'20151207',12.0,2016.0,b'20161219',b'SHFE',b'ag1612',b'20161215',b'1',b'ag1612',b'\xb0\xd7\xd2\xf81612',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20151216',b'\x00',b'1',b'2',1.0,b'1',b'ag',0.08,b'20161216',1.7976931348623157e+308,b'',1.0,15.0
220,b'0',b'20151207',12.0,2016.0,b'20161219',b'SHFE',b'hc1612',b'20161215',b'1',b'hc1612',b'\xc8\xc8\xd4\xfe\xb0\xe51612',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20151216',b'\x00',b'1',b'2',1.0,b'1',b'hc',0.06,b'20161216',1.7976931348623157e+308,b'',1.0,10.0
221,b'0',b'20151207',12.0,2017.0,b'20171219',b'SHFE',b'bu1712',b'20171215',b'1',b'bu1712',b'\xc1\xa4\xc7\xe01712',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20151216',b'\x00',b'1',b'2',2.0,b'1',b'bu',0.06999999999999999,b'20171218',1.7976931348623157e+308,b'',1.0,10.0
222,b'0',b'20151207',12.0,2016.0,b'20161219',b'SHFE',b'zn1612',b'20161215',b'1',b'zn1612',b'\xd0\xbf1612',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20151216',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20161216',1.7976931348623157e+308,b'',1.0,5.0
223,b'0',b'20151207',12.0,2016.0,b'20161219',b'SHFE',b'wr1612',b'20161215',b'1',b'wr1612',b'\xcf\xdf\xb2\xc41612',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20151216',b'\x00',b'1',b'2',1.0,b'1',b'wr',0.2,b'20161216',1.7976931348623157e+308,b'',1.0,10.0
224,b'0',b'20160104',1.0,2017.0,b'20170108',b'CZCE',b'ZC701',b'20170106',b'1',b'ZC701',b'\xb6\xaf\xc1\xa6\xc3\xbaZC701',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20160111',b'\x00',b'2',b'2',0.2,b'1',b'ZC',0.05,b'20170107',1.7976931348623157e+308,b'',1.0,100.0
225,b'0',b'20160106',9.0,2016.0,b'20160919',b'CFFEX',b'IC1609',b'20160919',b'1',b'IC1609',b'\xd6\xd0\xd6\xa4500\xb9\xc9\xd6\xb81609',1.0,0.4,100.0,b'1',50.0,1.0,1.0,b'20160118',b'\x00',b'2',b'2',0.2,b'1',b'IC',0.4,b'20160919',0.0,b'',0.0,200.0
226,b'0',b'20160106',9.0,2016.0,b'20160919',b'CFFEX',b'IH1609',b'20160919',b'1',b'IH1609',b'\xc9\xcf\xd6\xa450\xb9\xc9\xd6\xb81609',1.0,0.4,100.0,b'1',50.0,1.0,1.0,b'20160118',b'\x00',b'2',b'2',0.2,b'1',b'IH',0.4,b'20160919',0.0,b'',0.0,300.0
227,b'0',b'20150902',9.0,2016.0,b'20160921',b'SHFE',b'cu1609',b'20160919',b'1',b'cu1609',b'\xcd\xad1609',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20150916',b'\x00',b'1',b'2',10.0,b'1',b'cu',0.08,b'20160920',0.0,b'',0.0,5.0
228,b'0',b'20150902',9.0,2016.0,b'20160921',b'SHFE',b'al1609',b'20160919',b'1',b'al1609',b'\xc2\xc11609',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20150916',b'\x00',b'1',b'2',5.0,b'1',b'al',0.05,b'20160920',0.0,b'',0.0,5.0
229,b'0',b'20150902',9.0,2016.0,b'20160921',b'SHFE',b'zn1609',b'20160919',b'1',b'zn1609',b'\xd0\xbf1609',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20150916',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20160920',0.0,b'',0.0,5.0
